0,0.04270564516129032,0.04101612903225807,0.03994758064516129
5,0.04270564516129032,0.04101612903225807,0.03961693548387097
10,0.04199193548387097,0.040491935483870964,0.03964516129032258
15,0.042153225806451616,0.04061693548387097,0.039495967741935485
20,0.04196774193548387,0.04068548387096774,0.03968145161290322
25,0.04191935483870968,0.04043951612903225,0.039294354838709675
30,0.041399193548387093,0.040270161290322584,0.039455645161290326
35,0.041177419354838714,0.03980645161290322,0.039294354838709675
40,0.04135483870967742,0.039786290322580645,0.0389758064516129
45,0.04135483870967742,0.03961693548387097,0.03881048387096774
50,0.04061693548387097,0.039495967741935485,0.03865725806451613
55,0.04101612903225807,0.039294354838709675,0.03852016129032258
60,0.040491935483870964,0.03913306451612903,0.038221774193548386
65,0.040318548387096774,0.03881048387096774,0.03802822580645161
70,0.04035887096774193,0.03865725806451613,0.037754032258064514
75,0.03994758064516129,0.03869758064516129,0.037423387096774195
80,0.039786290322580645,0.03833467741935484,0.03760887096774193
85,0.03961693548387097,0.038120967741935484,0.037125
90,0.03923387096774193,0.037625,0.037088709677419354
95,0.03911693548387096,0.037625,0.03688306451612903
100,0.03895564516129032,0.0374758064516129,0.036625
105,0.03864112903225807,0.037213709677419354,0.03657258064516129
110,0.038177419354838704,0.03689516129032258,0.0361008064516129
115,0.038221774193548386,0.036762096774193544,0.03591129032258064
120,0.0379758064516129,0.036762096774193544,0.03566129032258064
125,0.03757258064516129,0.03633064516129032,0.035399193548387095
130,0.037375,0.035798387096774194,0.03544354838709678
135,0.037125,0.03566935483870968,0.03502016129032258
140,0.03688306451612903,0.035556451612903224,0.03492338709677419
145,0.03674596774193548,0.03530241935483871,0.03450806451612903
150,0.03633064516129032,0.03497177419354838,0.03427016129032258
155,0.036016129032258065,0.03492338709677419,0.03416532258064516
160,0.035883064516129035,0.03456048387096774,0.03387903225806451
165,0.035491935483870966,0.03429838709677419,0.033342741935483866
170,0.03538709677419355,0.03401209677419355,0.033068548387096774
175,0.03522983870967742,0.033483870967741934,0.032943548387096774
180,0.03497177419354838,0.03338306451612903,0.03264919354838709
185,0.03437096774193549,0.033068548387096774,0.03252419354838709
190,0.03427016129032258,0.03270967741935484,0.03204838709677419
195,0.03361290322580645,0.03263306451612903,0.03189112903225807
200,0.03364516129032258,0.0322258064516129,0.03175806451612903
205,0.03318145161290322,0.0318991935483871,0.031427419354838705
210,0.03318145161290322,0.03168951612903226,0.03087096774193548
215,0.03260483870967742,0.031338709677419356,0.03073790322580645
220,0.03234274193548387,0.030979838709677417,0.030181451612903226
225,0.03194354838709677,0.030669354838709677,0.030016129032258063
230,0.03178225806451613,0.030443548387096772,0.029778225806451612
235,0.031262096774193546,0.030181451612903226,0.02942338709677419
240,0.031108870967741932,0.029754032258064514,0.02920967741935484
245,0.030669354838709677,0.02956854838709677,0.028741935483870967
250,0.030411290322580643,0.029040322580645157,0.028459677419354838
255,0.03007258064516129,0.028754032258064513,0.028129032258064516
260,0.02979032258064516,0.028495967741935482,0.02781048387096774
265,0.02921774193548387,0.028326612903225808,0.02752016129032258
270,0.028999999999999998,0.027983870967741933,0.027213709677419356
275,0.028725806451612903,0.02746774193548387,0.026806451612903223
280,0.0282741935483871,0.02715725806451613,0.026588709677419352
285,0.02829838709677419,0.02697983870967742,0.026302419354838708
290,0.02766935483870968,0.02649193548387097,0.025891129032258063
295,0.027407258064516125,0.0262258064516129,0.025673387096774195
300,0.02711290322580645,0.025911290322580643,0.025419354838709676
